asin,delivery,discount,image_url,original_price,page,price,prime,rating,reviews_count,sponsored,title,url
B0DX1TJXRD,FREE delivery,(22% off),https://m.media-amazon.com/images/I/717xlsIrtIL._AC_UY218_.jpg,"₹84,990",1,"₹65,990",No,N/A,0,Yes,"Sponsored Ad - ASUS Vivobook 16, Snapdragon X Processor,(Qualcomm Adreno iGPU/16GB RAM/512GB SSD/Windows 11 Home/MS Office 365 Basic (1Year)*/16"" FHD+/AI PC/Cool Silver/1.88 kg), X1607QA-MB050WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTkyNTk1MDY1MTE5ODI4OjE3NDE0MTc0MTk6c3BfYnRmOjMwMDQ4OTU5ODE3MzEzMjo6MDo6&url=%2FASUS-Vivobook-Snapdragon-Processor-X1607QA-MB050WS%2Fdp%2FB0DX1TJXRD%2Fref%3Dsr_1_21_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.LZfCTyVed_tC1nS4zZaoimDjZNSh2LfDKL4JiS2Nn3VTnEBTvkWAFxH06pQXSwNGjCuDi02Ljrxp0TkpC22BgAAl5v3gHPO9dlknUC17CD3CmClDerV7fRcEL-0fgQ0INpr5p59Ste3f4uyvV2Ls1wfheHtHmQRIGtoi5bSkB1k310gaUWt5XpTODPgSeOTNUMgtIYOtVUCcW6B9TqxXJkjKEFaCwLZ9I8MVwffx0KQ.1yfDavYsCdVg2uSHDR60XYCTx2W-LVib8uUx5EqxXak%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417419%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0CCPBPYSB,"Mon, 10 Mar",(42% off),https://m.media-amazon.com/images/I/71CmLIf4r1L._AC_UY218_.jpg,"₹56,990",1,"₹32,990",Yes,3.7,109,Yes,"Sponsored Ad - ASUS Vivobook 15, Intel Core i3-1215U 12th Gen, Thin and Light Laptop, 15.6"" FHD, 60Hz (8 GB RAM/512GB SSD/Windows11/Office 2021/42WHr /Silver/1.40 kg), X1504ZA-NJ322WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTkyNTk1MDY1MTE5ODI4OjE3NDE0MTc0MTk6c3BfYnRmOjMwMDIzMDAxNTA3NjUzMjo6MDo6&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS%2Fdp%2FB0CCPBPYSB%2Fref%3Dsr_1_22_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.LZfCTyVed_tC1nS4zZaoimDjZNSh2LfDKL4JiS2Nn3VTnEBTvkWAFxH06pQXSwNGjCuDi02Ljrxp0TkpC22BgAAl5v3gHPO9dlknUC17CD3CmClDerV7fRcEL-0fgQ0INpr5p59Ste3f4uyvV2Ls1wfheHtHmQRIGtoi5bSkB1k310gaUWt5XpTODPgSeOTNUMgtIYOtVUCcW6B9TqxXJkjKEFaCwLZ9I8MVwffx0KQ.1yfDavYsCdVg2uSHDR60XYCTx2W-LVib8uUx5EqxXak%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417419%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0D4LZMJ5Z,"Mon, 10 Mar",(31% off),https://m.media-amazon.com/images/I/71k9Z+agn8L._AC_UY218_.jpg,"₹48,988",2,"₹33,990",Yes,3.8,92,Yes,"Sponsored Ad - HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTQzMzIxNjYyMDgwOjE3NDE0MTc0Mjc6c3BfYXRmX25leHQ6MzAwNDg1MDE2OTY1NDMyOjowOjo&url=%2FHP-i3-1215U-Anti-Glare-15-6-inch-Graphics%2Fdp%2FB0D4LZMJ5Z%2Fref%3Dsr_1_17_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417427%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0D81CWDSX,"Mon, 10 Mar",(21% off),https://m.media-amazon.com/images/I/718zbAOG7HL._AC_UY218_.jpg,"₹90,898",2,"₹71,490",Yes,4.1,8,Yes,"Sponsored Ad - HP Victus, 12th Gen Intel Core i7-12650H,NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm), Flicker-Free Gaming Laptop, Enhanced Cooling, fa1382TX",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTQzMzIxNjYyMDgwOjE3NDE0MTc0Mjc6c3BfYXRmX25leHQ6MzAwNDk3NTI1MjE3MjMyOjowOjo&url=%2FHP-i7-12650H-15-6-inch-Response-fa1382TX%2Fdp%2FB0D81CWDSX%2Fref%3Dsr_1_18_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417427%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0BTWF2BQX,"Mon, 10 Mar",(33% off),https://m.media-amazon.com/images/I/61SJHAQfHwL._AC_UY218_.jpg,"₹60,990",2,"₹40,990",Yes,4.0,131,No,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS",https://www.amazon.in/ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_19?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-19
B0DJCNMC4C,"Tue, 11 Mar",(30% off),https://m.media-amazon.com/images/I/51aoXk4rzXL._AC_UY218_.jpg,"₹49,990",2,"₹34,990",Yes,3.1,14,No,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel UHD Graphics/DOS) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg",https://www.amazon.in/Lenovo-Intel-Core-12th-1235U/dp/B0DJCNMC4C/ref=sr_1_20?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-20
B0C28FKJXG,"Mon, 10 Mar",(73% off),https://m.media-amazon.com/images/I/516btukUorL._AC_UY218_.jpg,"₹79,000",2,"₹20,940",Yes,3.9,448,No,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN",https://www.amazon.in/Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_21?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-21
B0CGRQWCD7,"Mon, 10 Mar",(38% off),https://m.media-amazon.com/images/I/41eQ+crZYWL._AC_UY218_.jpg,"₹29,999",2,"₹18,600",Yes,3.2,174,No,"(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 16 GB Ram & 512 GB SSD, 14 Inches FHD 1080p Screen Notebook Computer",https://www.amazon.in/Refurbished-Dell-Latitude-Mobile-8th-Processor/dp/B0CGRQWCD7/ref=sr_1_22?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-22
B0DS8Y725N,"Sat, 15 Mar",(29% off),https://m.media-amazon.com/images/I/71CQ2SFwyZL._AC_UY218_.jpg,"₹42,369",2,"₹29,950",Yes,3.7,11,No,"HP 255 G10 AMD Ryzen 5 Quad Core 7520U 2.8Ghz Upto 4.3Ghz - (8 GB/512 GB SSD) 255 G10 Thin and Light Laptop (15.6 inch, Matt Silver, 1.45 kg)",https://www.amazon.in/HP-Ryzen-7520U-2-8Ghz-4-3Ghz/dp/B0DS8Y725N/ref=sr_1_23?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-23
B0C3RCR4K7,"Mon, 10 Mar",(31% off),https://m.media-amazon.com/images/I/71ENlYdEzLL._AC_UY218_.jpg,"₹46,577",2,"₹32,312",Yes,4.0,68,No,"HP 15 AMD Ryzen 3 7320U (8GB Ram/512GB SSD/Fhd/15.6"" (39.6 Cm)/Backlit Keyboard/Windows 11/Ms Office 21/1.59Kg/Silver) Fc0026Au Laptop",https://www.amazon.in/HP-Backlit-Keyboard-Windows-Fc0026Au/dp/B0C3RCR4K7/ref=sr_1_24?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-24
B0BP2M7CCS,N/A,(5% off),https://m.media-amazon.com/images/I/71bRz-UEILL._AC_UY218_.jpg,"₹38,990",2,"₹36,890",No,4.1,"1,181",No,"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg) Anti-glare, Micro-edge, 15.6-inch(39.6cm) FHD laptop, Intel UHD Graphics, HD camera, Backlit KB, fq5327tu",https://www.amazon.in/HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_25?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-25
B0DDY1HWZL,"Mon, 10 Mar",(58% off),https://m.media-amazon.com/images/I/710hhin8IyL._AC_UY218_.jpg,"₹99,999",2,"₹41,990",Yes,4.2,73,No,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (Free MS Office) Lifetime (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) 1 Year Brand Warranty, 83CRA01SIN",https://www.amazon.in/Lenovo-V15-Antiglare-Lifetime-83CRA01SIN/dp/B0DDY1HWZL/ref=sr_1_26?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-26
B0DTYKLHYC,"Mon, 10 Mar",(19% off),https://m.media-amazon.com/images/I/71ljCB196nL._AC_UY218_.jpg,"₹69,990",2,"₹56,990",Yes,N/A,0,Yes,"Sponsored Ad - ASUS Vivobook 15, 15.6"" FHD, 13th Gen Intel Core i5-13420H, Thin & Light Laptop(16GB RAM/512GB SSD/Intel Iris Xᵉ iGPU/Windows 11/MS Office 365 Basic(1Year)*/Office 2024/Blue/1.5 Kg),X1502VA-BQ836WS",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTQzMzIxNjYyMDgwOjE3NDE0MTc0Mjc6c3BfbXRmOjMwMDQ5NjI2MTYxOTMzMjo6MDo6&url=%2FASUS-Vivobook-i5-13420H-Windows-X1502VA-BQ836WS%2Fdp%2FB0DTYKLHYC%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417427%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DTTS34NW,"Mon, 10 Mar",(6% off),https://m.media-amazon.com/images/I/71nNAQbLiNL._AC_UY218_.jpg,"₹77,507",2,"₹72,990",Yes,N/A,0,Yes,"Sponsored Ad - HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) Microsoft365* Office2024, Win11, 15.6inch(39.6cm) FHD Laptop, Intel Iris Xe, FHD Camera w/Privacy Shutter, Backlit, Silver, 1.59kg, fd0468tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTE3OTQzMzIxNjYyMDgwOjE3NDE0MTc0Mjc6c3BfbXRmOjMwMDQ5MTQ3MDQ5NTIzMjo6MDo6&url=%2FHP-i7-1355U-Microsoft365-Office2024-15-6inch%2Fdp%2FB0DTTS34NW%2Fref%3Dsr_1_28_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417427%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DJCXBC3X,"Tue, 11 Mar",(46% off),https://m.media-amazon.com/images/I/71hEe+kRUXL._AC_UY218_.jpg,"₹49,990",2,"₹27,240",Yes,3.5,6,No,"HP Laptop 255 G9 AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" (39.62cm)/Black/1.47 kg",https://www.amazon.in/HP-Laptop-255-G9-Ryzen/dp/B0DJCXBC3X/ref=sr_1_29?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-29
B0D4M15QMW,"Mon, 10 Mar",(34% off),https://m.media-amazon.com/images/I/71qiPf4GlIL._AC_UY218_.jpg,"₹46,709",2,"₹30,999",Yes,4.0,108,No,"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 256GB SSD, Anti-Glare, Micro-Edge, 15.6-inch(39.6cm) FHD Laptop, Intel UHD Graphics, Full-Size KB (Win 11, Office 21, Silver, 1.69kg) fy5010tu",https://www.amazon.in/HP-Anti-Glare-Micro-Edge-15-6-inch-Full-Size/dp/B0D4M15QMW/ref=sr_1_30?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-30
B0D6Z2H2HR,"Mon, 10 Mar",(46% off),https://m.media-amazon.com/images/I/712vCLbaXGL._AC_UY218_.jpg,"₹42,590",2,"₹22,990",Yes,3.7,274,No,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN",https://www.amazon.in/Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_31?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-31
B0DNN7YJXC,"Mon, 10 Mar",(69% off),https://m.media-amazon.com/images/I/81uIoox445L._AC_UY218_.jpg,"₹2,599",2,₹799,Yes,3.8,"3,084",No,"Cable World Educational Laptop Computer Toy for Kids Above 3 Years - 20 Fun Activity Learning Machine, Now Learn Letter, Words, Games, Mathematics, Music, Logic, Memory Tool,Pink",https://www.amazon.in/Cable-World-Educational-Laptop-Kids/dp/B0DNN7YJXC/ref=sr_1_32?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-32
B0DKY4SLTR,"Tue, 11 Mar, 9 am - 5 pm",(56% off),https://m.media-amazon.com/images/I/51ex45idxOL._AC_UY218_.jpg,"₹70,990",2,"₹31,440",No,4.5,6,No,"Lenovo V15 G4, AMD Ryzen 5 7520U Quad Core - (8GB/512GB SSD/AMD Radeon Graphics/Windows 11 Home) Business Laptop/15.6"" FHD Display/Arctic Grey/1.57 kg",https://www.amazon.in/Lenovo-V15-Ryzen-7520U-Quad/dp/B0DKY4SLTR/ref=sr_1_33?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-33
B0D4LZMJ5Z,"Mon, 10 Mar",(31% off),https://m.media-amazon.com/images/I/71k9Z+agn8L._AC_UY218_.jpg,"₹48,988",2,"₹33,990",Yes,3.8,92,No,"HP 15s, 12th Gen Intel Core i3-1215U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch (39.6cm) FHD Laptop, Intel UHD Graphics, HD Camera, Dual Speakers, fy5011TU",https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6-inch-Graphics/dp/B0D4LZMJ5Z/ref=sr_1_34?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.lj2TKFsqn6DLHc-ASa6ja-_YF8tgyM6AlRlwVwB73xT2p4o7Dvw5Ou7BxfRSE6hDBNXZblWs5iZbZoJFP5C_fL7a9sb1O5zdSq_yJZWyIejyS80hGiUaAW0_19GWWxJWiFl-1ok1FPZFpwdAyswD3ejE0tLW4BGvC_i9I2nDvKsAENQSsqfWTeeDTPqvD9Jni3uvO7vCjIwS6dOMbxooVXSlpiiYx6Ksy3YGrE68rio.TFlZCVLA-CL2DsjhK-tX5PqYaZ6XUiHNKgmBadRFvnw&dib_tag=se&keywords=laptops&qid=1741417427&sprefix=laptops%2Caps%2C211&sr=8-34
