asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,sponsored,title,url
B0BN1XT6TF,N/A,(28% off),https://m.media-amazon.com/images/I/61uZGapgvFL._AC_UY218_.jpg,"₹17,828","₹12,799",No,3.8,1507,Yes,"HP Smart Tank 589 All-in-One WiFi Colour Printer – Print/Scan/Copy, High Capacity Ink Tank, Wireless, Ideal for Home & Office Printing",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDAxMTU2NjMxMzcyMjcxOjE3NDE0MTk1NTg6c3BfYXRmX25leHQ6MzAwMDUwMjM2MzgxODMyOjowOjo&url=%2FHP-Smart-Colour-Printer-Included%2Fdp%2FB0BN1XT6TF%2Fref%3Dsr_1_34_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419558%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B07BZFLWS7,N/A,(8% off),https://m.media-amazon.com/images/I/61pifMmKJaL._AC_UY218_.jpg,"₹3,595","₹3,299",No,3.5,2105,No,"Canon Pixma TS307a Single Function Wireless Inkjet Colour Printer (Black), Standard",https://www.amazon.in/Canon-TS307-Function-Wireless-Printer/dp/B07BZFLWS7/ref=sr_1_35?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-35
B0D9KDW44J,N/A,(60% off),https://m.media-amazon.com/images/I/51w9ZYnhcBL._AC_UY218_.jpg,"₹1,999",₹799,No,3.8,13,No,"BANSAL Mini Pocket Printer, Gifts for Kids, Portable Thermal Printer for Pictures/Retro-Style Photos/Receipts/Notes/Lists/Label/Memo/QR Codes,Bluetooth Wireless Smart Printer",https://www.amazon.in/BANSAL-Portable-Pictures-Retro-Style-Bluetooth/dp/B0D9KDW44J/ref=sr_1_36?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-36
B0C2C22DXR,N/A,(17% off),https://m.media-amazon.com/images/I/61pxETXKwnL._AC_UY218_.jpg,"₹14,969","₹12,499",No,3.9,302,No,"HP Laser 1008W Monochrome Laser Printers,Wireless,Single Function,Print,Hi-Speed USB 2.0Up to 21 Ppm,150-Sheet Input Tray,100-Sheet Output Tray,10,000Page Duty Cycle,1Year Warranty,Black&White,714Z9A",https://www.amazon.in/HP-Wireless-150-sheet-100-sheet-714Z9A/dp/B0C2C22DXR/ref=sr_1_37?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-37
B0BN1XT6TF,N/A,(28% off),https://m.media-amazon.com/images/I/61uZGapgvFL._AC_UY218_.jpg,"₹17,828","₹12,799",No,3.8,1507,No,"HP Smart Tank 589 All-in-One WiFi Colour Printer – Print/Scan/Copy, High Capacity Ink Tank, Wireless, Ideal for Home & Office Printing",https://www.amazon.in/HP-Smart-Colour-Printer-Included/dp/B0BN1XT6TF/ref=sr_1_38?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-38
B075ZSSYB2,N/A,(53% off),https://m.media-amazon.com/images/I/613-jTtBmhL._AC_UY218_.jpg,"₹3,999","₹1,895",No,4.4,5413,No,Everycom EC-58 58mm (2 Inches) Direct Thermal Printer- Monochrome Desktop (1 Year Warranty) (USB),https://www.amazon.in/Everycom-EC-58-Thermal-Printer-EC58BLK/dp/B075ZSSYB2/ref=sr_1_39?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-39
B0DPW9FGMZ,N/A,N/A,https://m.media-amazon.com/images/I/51xdn3iWgQL._AC_UY218_.jpg,N/A,N/A,No,3.5,3,No,Canon imageCLASS LBP122dw Single Function WiFi Laser Printer with Auto Duplex,https://www.amazon.in/Canon-imageCLASS-LBP122dw-Function-Printer/dp/B0DPW9FGMZ/ref=sr_1_40?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-40
B0DW8DX2M9,N/A,(60% off),https://m.media-amazon.com/images/I/71-E84CzmOL._AC_UY218_.jpg,"₹14,999","₹5,999",No,4.3,302,No,"Helett® H30C Lite USB Direct Thermal 4×6 Shipping Label Printer(Barcode)Adjustable Label Size|203DPI Resolution|152mm/s Printing Speed Compatible with Windows,Mac,Linux Chrome OS|White(1Year Warranty)",https://www.amazon.in/H30C-Shipping-Adjustable-Resolution-Compatible/dp/B0DW8DX2M9/ref=sr_1_41?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-41
B00SMRUW10,N/A,(24% off),https://m.media-amazon.com/images/I/61KroW9mh3L._AC_UY218_.jpg,"₹29,490","₹22,299",No,4.1,1555,No,"Brother DCP-L2541DW Auto Duplex Laser Printer With 30 PPM Print Speed, Multifunction Print Scan Copy, Automatic Document Feeder, 2 in 1 ID Copy Button, (WIFI, WIFI Direct, LAN, USB), Free Installation",https://www.amazon.in/Brother-DCP-L2541DW-Multi-Function-Wireless-Monochrome/dp/B00SMRUW10/ref=sr_1_42?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc&dib_tag=se&keywords=printer&qid=1741419558&sprefix=printer%2Caps%2C240&sr=8-42
B01EJ5MM5M,N/A,(10% off),https://m.media-amazon.com/images/I/51TgRks3kIL._AC_UY218_.jpg,"₹3,875","₹3,499",No,3.4,14037,Yes,Canon Pixma MG2577s All-in-One Inkjet Colour Printer (Blue/White),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDAxMTU2NjMxMzcyMjcxOjE3NDE0MTk1NTg6c3BfbXRmOjMwMDIyMDQ2MDc3ODczMjo6MDo6&url=%2FCanon-MG2577s-Inkjet-Colour-Printer%2Fdp%2FB01EJ5MM5M%2Fref%3Dsr_1_43_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419558%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B08M4V9WQG,N/A,(18% off),https://m.media-amazon.com/images/I/515yRecAYfL._AC_UY218_.jpg,"₹23,850","₹19,499",No,4.3,1527,Yes,"Brother DCP-T820DW Printer - Auto Duplex Printing, Print, Scan, Copy, ADF, WiFi/LAN/USB, Print Up To 15K Pages In Black And 5K In Color Each For (CMY), Get An Extra Black Ink Bottle, Free Installation",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDAxMTU2NjMxMzcyMjcxOjE3NDE0MTk1NTg6c3BfbXRmOjMwMDQ1NzgxNTU5OTUzMjo6MDo6&url=%2FBrother-DCP-T820DW-Refill-Printer-Printing%2Fdp%2FB08M4V9WQG%2Fref%3Dsr_1_44_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.Uqnvz5j6A7oS83cBNLEjn1P-co55P9K_-Wdcvfk9LdG5vM00x7-hG8K-RmTzevnninQyGLDhbpAAsVhYlWML4PnYa_Ug_brazoDNXnkjv4-VySDgrmyQZwqhZAk8Tii4KBAvTCe-EtXWZCh68183Gz09BmS6Q2gGyPtjoGu5BvVlU-813Z4v9uiMjyEz1wshdJdzlJ7lHe1PmIrVHMKYu47sSoONrrouPXhCbv5oauQ.FXRYELsIXDhZrOOu3ieohj1hDjNsySkXtYm5r3ontnc%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419558%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
